Iteration,Score,Parameter Values
2141,0.44335253448649187,"[ 1.91289591  1.46669062  0.15085091  1.9427498   0.39336795  2.83485057
  2.83733697  1.48537531  0.99676565  1.34594312  2.28077105  0.76974021
  2.03545925  0.73252326  2.20098908  2.63430733  0.59540148  2.92487557
  0.70304606  2.40052271  1.02255108  1.38076575  2.00455939  1.59211105
  0.89745614  1.16062856  1.40664114  0.63819197  2.53643614  2.16339592
  1.82704082  1.76692488  2.9059246   1.40130452  1.37619993 -1.40086685
  1.24972472  1.91975656  0.95168951  1.50836546  3.22133979  1.32959042
  1.75594181  1.66259197  3.21778331  1.69959722  2.98938029  2.11932605
  0.80102885  0.83530026  1.7462917   1.8016086   1.39694302  1.41220001
  1.24417684  1.94584458  1.81085329  1.89474352  1.29768914]"
2142,0.44334165959355465,"[-0.83679761 -1.41197555 -1.33417099 -0.67452021 -0.23216524 -0.91564149
  0.46896188 -0.19888617  0.04583385 -0.9005714  -0.23142033 -1.38544897
 -0.12438969 -1.06467739 -0.83810241  1.14674052 -0.6404914  -0.5423465
 -0.91326387 -0.34716185 -0.20079834  0.35707618  0.57231973 -0.30161771
 -0.21851092  0.17913275 -1.54273537 -0.05008328 -1.53206917 -0.0188688
 -0.09069572 -0.16936368  0.05681691  0.65776978  0.36001     0.23275135
 -0.09986722  0.91971003 -0.79067946  1.47421893  0.57350853  1.08449912
  0.12193077  1.59116384  0.12002173  1.5559593   0.18247913  0.67737843
 -0.45685206 -0.5926208  -0.50321401  0.04619975 -0.15367717 -0.14749538
 -0.34837975  0.16305522  1.03338693  0.2543411   1.31945434]"
2143,0.44335039285125016,"[-0.89902914 -1.12206308  0.69590811  0.501834    0.74435208 -0.68979455
  0.26031676 -0.59646176  0.71976735 -0.35001514 -0.35504778  0.42970002
 -0.06981974 -0.62992829 -0.916753   -0.33106497 -0.23570763 -0.13877729
 -0.02079246 -0.82229555 -1.32107436 -0.70220877 -0.08546525 -1.36849721
 -0.72182763  0.07675984  0.02387538 -0.05276312 -1.19639612 -1.44446044
 -1.61676937 -1.48580228 -1.77589898  1.53812242  1.70058076  1.72880041
 -1.48745614 -0.62053287 -0.88445418 -0.45319816 -0.16697692  0.03415815
  0.01516664  0.37788266  0.45196891 -1.02996534 -1.11527056 -1.65558951
 -1.13514803 -0.08765563  1.22402099  1.41283207  0.93958342 -1.80066099
 -1.46595103 -1.3252576   0.60455459  0.90195675 -0.23089795]"
2144,0.44334705033745087,"[ 1.91096412  1.53492557  0.15696798  1.89984285  0.42152396  2.83427889
  2.81800471  1.41838254  1.0498024   1.34550483  2.19557311  0.77044256
  2.11567805  0.73176543  2.18098406  2.70945789  0.65903333  2.94106048
  0.67951696  2.45154526  1.01300228  1.47061926  1.95552711  1.62145783
  0.95710356  1.14817984  1.43610989  0.61026997  2.50539676  2.17716171
  1.76939358  1.68831056  2.89596436  1.38555205  1.38862726 -1.46347162
  1.27228514  1.91802606  0.84088535  1.59090058  3.19055529  1.37601337
  1.80000113  1.60059135  3.25483091  1.74625385  2.94143212  2.10691701
  0.78137748  0.78958407  1.74911065  1.75913951  1.3311997   1.369685
  1.32432931  1.91837761  1.75042538  1.88786388  1.22515461]"
2145,0.44335236649596654,"[-0.83177945 -1.46163159 -1.33524343 -0.64220273 -0.28867754 -0.94352514
  0.47190058 -0.17424862  0.00974419 -0.86019118 -0.24550484 -1.37683117
 -0.15782594 -1.04982527 -0.82586419  1.12999911 -0.63032478 -0.52880093
 -0.97793634 -0.32348743 -0.16196046  0.38163446  0.5666957  -0.38144625
 -0.18533509  0.17597921 -1.53310215 -0.05310565 -1.5514668  -0.04749314
 -0.12460851 -0.1860911   0.02832519  0.69443297  0.37941653  0.16883994
 -0.12434894  0.86903072 -0.80599813  1.44321347  0.58023992  1.09413479
  0.13389462  1.58806923  0.14688525  1.5999316   0.21481327  0.6750515
 -0.46912752 -0.53197206 -0.48165578  0.01156307 -0.11250073 -0.09784562
 -0.35033213  0.18990807  1.05555146  0.27609338  1.33211568]"
2146,0.4433456366438691,"[-0.8955799  -1.15269957  0.6879478   0.49471343  0.71200699 -0.71635552
  0.22448443 -0.6317181   0.64140346 -0.35479179 -0.38584115  0.37926323
 -0.06977052 -0.60900429 -0.90666911 -0.37125522 -0.20915999 -0.19174186
 -0.04256788 -0.8172423  -1.32280607 -0.72021025 -0.09953084 -1.38950668
 -0.74250466  0.10499132  0.02090682 -0.07337222 -1.20344796 -1.38214065
 -1.55254077 -1.51141994 -1.76218697  1.51705626  1.65639944  1.69231782
 -1.47079065 -0.6384764  -0.8972613  -0.39931849 -0.20464832  0.03663245
  0.0056779   0.42237578  0.45885436 -1.05439132 -1.07910599 -1.61357794
 -1.13613755 -0.1002843   1.1879071   1.3669361   0.89569484 -1.86080544
 -1.44316603 -1.3413809   0.62425155  0.93616066 -0.28651217]"
2147,0.4433533360243633,"[ 1.94362803  1.54852921  0.23792015  1.85489182  0.46730585  2.82466643
  2.81098939  1.39477162  1.0686729   1.39299413  2.15002618  0.78292752
  2.16752642  0.74688511  2.15653399  2.71822757  0.72219051  2.90877063
  0.6977993   2.52266143  0.99750768  1.5081992   1.94065949  1.64668771
  0.99466945  1.10995288  1.48716542  0.56124409  2.46644034  2.15922787
  1.73988357  1.65151653  2.87718747  1.38688922  1.39206265 -1.48408823
  1.2784309   1.90720013  0.80156072  1.5908632   3.15911751  1.37496317
  1.82552481  1.59725618  3.25472656  1.7877255   2.89795979  2.08999702
  0.73258785  0.76454379  1.69322392  1.76599088  1.27835776  1.32947627
  1.38126     1.9360027   1.7226041   1.89239151  1.19060777]"
2148,0.44334728856472727,"[-0.80567801 -1.53756766 -1.33408966 -0.62915787 -0.33359613 -1.01037019
  0.44902818 -0.17696222 -0.03225735 -0.8023765  -0.26070852 -1.37132802
 -0.19327222 -1.03695754 -0.79892445  1.10647469 -0.55071959 -0.47594006
 -1.04877417 -0.29611074 -0.10940709  0.36876529  0.56830737 -0.5348053
 -0.1305786   0.16304036 -1.53690238 -0.04182872 -1.5671335  -0.07611163
 -0.1672211  -0.19222417 -0.01629824  0.74475575  0.38648362  0.12366636
 -0.1540213   0.82000506 -0.78181581  1.41073654  0.57524582  1.10849762
  0.15111766  1.56516214  0.16594679  1.61244194  0.27401985  0.68147254
 -0.46138782 -0.47231302 -0.42377618 -0.02251051 -0.12904421  0.04181598
 -0.35096849  0.22035826  1.09657781  0.3043329   1.33196243]"
2149,0.44334223552091867,"[-9.70806215e-01 -1.21307372e+00  6.68574962e-01  4.55559487e-01
  6.85861607e-01 -7.63349268e-01  2.24571819e-01 -6.64552306e-01
  5.10992005e-01 -3.47170642e-01 -4.07059844e-01  3.49046621e-01
 -6.36960752e-02 -5.67275212e-01 -9.27969839e-01 -4.11915793e-01
 -1.44866851e-01 -2.37764977e-01 -1.19355420e-01 -7.37281368e-01
 -1.30513030e+00 -7.51984162e-01 -1.05249337e-01 -1.48616691e+00
 -8.13741772e-01  1.67971867e-01 -1.40061816e-03 -7.43934755e-02
 -1.21398706e+00 -1.31180929e+00 -1.47419972e+00 -1.51654861e+00
 -1.79199940e+00  1.47830930e+00  1.58364742e+00  1.70882573e+00
 -1.53383744e+00 -7.22621909e-01 -9.08113805e-01 -3.34622694e-01
 -2.77339759e-01  7.72304183e-02  6.08132185e-02  4.46205676e-01
  4.65139808e-01 -1.08962674e+00 -9.93126270e-01 -1.52643602e+00
 -1.15536178e+00 -2.75721504e-02  1.09792670e+00  1.28179515e+00
  8.66316563e-01 -1.98920370e+00 -1.45210930e+00 -1.30783926e+00
  6.14776678e-01  9.77700988e-01 -3.64594281e-01]"
2150,0.4433607160217409,"[ 1.96235093  1.55875773  0.30449094  1.76200394  0.51861753  2.79997706
  2.80540512  1.35121764  1.14963104  1.4315387   2.0511963   0.7695706
  2.26019632  0.79680314  2.13020906  2.77086001  0.81196747  2.85825416
  0.70830948  2.61252729  0.95659952  1.56371086  1.90475756  1.66020314
  1.04018926  1.08712789  1.55242511  0.5242606   2.4342192   2.13115117
  1.65644776  1.58827664  2.83221011  1.37426225  1.39381309 -1.52188645
  1.30907266  1.88395193  0.74042977  1.59595454  3.12637745  1.40047097
  1.86700858  1.56274653  3.26364523  1.84594874  2.87194218  2.08835101
  0.66372471  0.7184931   1.7013657   1.74153541  1.24264863  1.29039024
  1.49290543  1.95905412  1.66176487  1.89371115  1.12535566]"
2151,0.44334647811003297,"[-0.83434792 -1.46070177 -1.33304051 -0.65018017 -0.27820827 -0.93038241
  0.47387107 -0.17587766  0.01839216 -0.87264718 -0.24638901 -1.37558193
 -0.1467812  -1.06212766 -0.83149609  1.13292956 -0.63510282 -0.53928173
 -0.95914203 -0.32355929 -0.17540448  0.38074686  0.56699064 -0.35736415
 -0.18386031  0.17519963 -1.5378721  -0.04748273 -1.55294973 -0.04266375
 -0.11811879 -0.18991601  0.03903787  0.68256247  0.36886315  0.17757375
 -0.11555252  0.87760114 -0.80346903  1.45504334  0.58378082  1.08799286
  0.13240244  1.59547406  0.1434419   1.59178993  0.20613474  0.68165982
 -0.46663032 -0.55521305 -0.49011329  0.01146509 -0.12170555 -0.11495493
 -0.35183096  0.1856874   1.04837965  0.27792588  1.32913249]"
2152,0.4433567017459263,"[-0.88392269 -1.14614295  0.69527944  0.50286195  0.71878399 -0.70357875
  0.2257459  -0.62832599  0.65994303 -0.35557138 -0.37973623  0.38495865
 -0.06163032 -0.62086645 -0.90235079 -0.36919133 -0.21506882 -0.17556972
 -0.04033502 -0.82401004 -1.32391173 -0.7123888  -0.09893071 -1.37635312
 -0.73222104  0.08906369  0.02036286 -0.07839509 -1.20794984 -1.40529682
 -1.57097782 -1.51493426 -1.75932001  1.52338441  1.67818599  1.69369687
 -1.47111947 -0.62420282 -0.89453759 -0.4184611  -0.19854837  0.02819068
 -0.00303381  0.41397932  0.45570653 -1.04596825 -1.09275944 -1.63664313
 -1.12601959 -0.10393074  1.20635407  1.38139237  0.90216663 -1.84910044
 -1.45166871 -1.35155556  0.63181896  0.93352398 -0.26194838]"
2153,0.44333631101685406,"[ 1.93821957  1.54462533  0.22034385  1.86796847  0.45297789  2.82021639
  2.8109498   1.39626475  1.05356732  1.37918247  2.16773167  0.77760649
  2.15484303  0.74997815  2.15818659  2.71634812  0.70142196  2.92073848
  0.70390688  2.50738791  0.99668907  1.49140865  1.94852093  1.63519768
  0.98134992  1.12276653  1.48148129  0.5790871   2.47482089  2.15317887
  1.75130992  1.66994278  2.88353855  1.39836372  1.39371581 -1.4717152
  1.28062135  1.9182616   0.81519754  1.59448334  3.16847774  1.37531489
  1.81635389  1.60229434  3.24796557  1.77462563  2.91274016  2.09414741
  0.73570602  0.7763246   1.69892856  1.76545568  1.29523102  1.33955787
  1.36395629  1.94021034  1.73026346  1.89278487  1.20161524]"
2154,0.4433613042575747,"[-0.82718675 -1.47751992 -1.32571785 -0.64598022 -0.30122298 -0.94403332
  0.47038499 -0.18605112  0.00445551 -0.84895036 -0.24770721 -1.36388469
 -0.17240865 -1.06172846 -0.81127507  1.1271636  -0.61612558 -0.526841
 -0.97083497 -0.30890022 -0.16846338  0.37701108  0.56053887 -0.40489347
 -0.15814298  0.18287531 -1.53996668 -0.05460714 -1.56274148 -0.04966086
 -0.1296667  -0.19168887  0.0229059   0.70119687  0.38361401  0.15994894
 -0.12079626  0.86381993 -0.80069923  1.43719301  0.58383895  1.09599425
  0.13947785  1.58362794  0.15410502  1.60218324  0.21931515  0.67715782
 -0.46481663 -0.52268557 -0.46982013  0.01828869 -0.12584231 -0.07541071
 -0.35629326  0.19412016  1.05848439  0.27207852  1.33392168]"
2155,0.44333058500332023,"[-0.89810189 -1.16209276  0.68140449  0.48567625  0.708535   -0.71411517
  0.21989967 -0.64518956  0.62157765 -0.36039594 -0.38483562  0.38693674
 -0.0588201  -0.60876554 -0.91308721 -0.37457825 -0.20028315 -0.20259797
 -0.06156056 -0.78950712 -1.30939367 -0.7253822  -0.08592529 -1.42092432
 -0.74480709  0.11464272  0.01286126 -0.07218397 -1.19886728 -1.37937012
 -1.54330361 -1.51205103 -1.76805884  1.50319766  1.65232614  1.70233359
 -1.48476259 -0.64199487 -0.89201173 -0.39102603 -0.2169141   0.04828125
  0.01498676  0.41719932  0.46269078 -1.04924155 -1.05507915 -1.60687637
 -1.1290292  -0.08713728  1.17760473  1.34859544  0.89608947 -1.8806742
 -1.45732545 -1.33273785  0.62249454  0.93555144 -0.29571363]"
2156,0.4433358647853616,"[ 1.94284291  1.5385376   0.24835408  1.83989944  0.47890558  2.81173774
  2.81175069  1.37126827  1.08485972  1.40599994  2.12352396  0.77531041
  2.17716901  0.75735429  2.15069764  2.72562008  0.75177185  2.88502936
  0.70910377  2.54250353  0.98708096  1.49814332  1.94798363  1.64350256
  1.00591741  1.10383059  1.4996201   0.56493922  2.45945241  2.1388837
  1.72647521  1.65298494  2.85687097  1.37868049  1.39589533 -1.47970281
  1.29629869  1.91351932  0.80633206  1.58964889  3.1597355   1.3890968
  1.82669025  1.58072403  3.24844427  1.79652548  2.89416955  2.09419237
  0.70445036  0.76404942  1.70132646  1.77217907  1.29074372  1.3318688
  1.40128998  1.95578554  1.72049955  1.89033347  1.19631327]"
2157,0.44332949831751045,"[-0.85320713 -1.43903725 -1.33875348 -0.65281468 -0.25411002 -0.89732454
  0.48601135 -0.14598884  0.05068244 -0.88980795 -0.23302996 -1.37256908
 -0.13125194 -1.06791022 -0.83811851  1.12985069 -0.65980996 -0.5625003
 -0.93553124 -0.34510924 -0.20304727  0.37681463  0.55298821 -0.3062837
 -0.20296143  0.1743835  -1.56279113 -0.04151084 -1.55135638 -0.0373547
 -0.10833304 -0.19525768  0.05615137  0.65786943  0.3646533   0.17465512
 -0.09873355  0.88686803 -0.79899281  1.47611339  0.60595759  1.08356805
  0.13024828  1.61405107  0.13580967  1.58981572  0.18518734  0.67327856
 -0.48195478 -0.59379494 -0.5197863   0.01330614 -0.1193909  -0.15799165
 -0.35584793  0.18808019  1.03908957  0.28419784  1.3340661 ]"
2158,0.44333715160947185,"[-0.84958956 -1.12868011  0.70875398  0.52494901  0.72497534 -0.67734372
  0.22235012 -0.6099494   0.69194946 -0.36350965 -0.36830922  0.3819646
 -0.05889366 -0.65379387 -0.89466596 -0.36480073 -0.22964867 -0.15617958
 -0.02223549 -0.86912848 -1.32763374 -0.708082   -0.08544506 -1.33461133
 -0.7000262   0.04995125  0.03031807 -0.09069234 -1.2138418  -1.44535536
 -1.60816395 -1.52533459 -1.73060521  1.54114972  1.71115444  1.67258794
 -1.44548655 -0.58981821 -0.89775772 -0.43836986 -0.16639395  0.01002837
 -0.0242478   0.40773981  0.44176131 -1.03419238 -1.12902617 -1.69500376
 -1.11448672 -0.14394228  1.23982683  1.40479572  0.89510622 -1.81822468
 -1.45488461 -1.37555237  0.64195149  0.93105189 -0.22499606]"
2159,0.44333629682496845,"[ 1.94361487  1.53531759  0.21203965  1.90253969  0.43697275  2.81000667
  2.81631665  1.41313475  1.01565023  1.3568411   2.20533701  0.77130807
  2.12375722  0.74729924  2.16292507  2.68029681  0.65858497  2.93915863
  0.71692142  2.47440098  1.00823567  1.47113254  1.96820248  1.62045543
  0.9631399   1.13523644  1.47357507  0.59458871  2.47600729  2.1373193
  1.77331414  1.70125862  2.89966299  1.42574454  1.38816184 -1.45744195
  1.26705031  1.9294395   0.83938168  1.58038088  3.17574056  1.35428241
  1.81137078  1.6209701   3.23783188  1.75286269  2.92743169  2.08610154
  0.7587203   0.78518823  1.68127185  1.77500092  1.3095136   1.34226769
  1.33110556  1.96242003  1.73698829  1.8955628   1.22140098]"
2160,0.4433513136377769,"[-0.86394132 -1.44131821 -1.34194448 -0.66036042 -0.25319142 -0.87669857
  0.4853554  -0.12541641  0.06773771 -0.89906128 -0.22470953 -1.36473429
 -0.12476703 -1.07593675 -0.84568341  1.1228554  -0.66570948 -0.57429275
 -0.93231706 -0.35774642 -0.21329775  0.37871781  0.54397433 -0.28751653
 -0.20264147  0.17061615 -1.57765946 -0.03487458 -1.55542057 -0.03615428
 -0.10788132 -0.19929404  0.06654533  0.65538978  0.3636374   0.17065069
 -0.0883863   0.88792325 -0.79742834  1.47948684  0.61593719  1.0851668
  0.13121219  1.63534322  0.12827206  1.59025733  0.16589087  0.66938767
 -0.49794929 -0.60799404 -0.53447944  0.00932959 -0.11054931 -0.17265492
 -0.36095571  0.19026009  1.03606742  0.30080573  1.34455364]"
2161,0.44334516774815563,"[-0.83303037 -1.12847266  0.7121321   0.54117284  0.73132972 -0.65469737
  0.21738993 -0.60417089  0.70351828 -0.37333497 -0.35644829  0.36645275
 -0.04718926 -0.66195386 -0.89002426 -0.37276608 -0.22232639 -0.14071572
 -0.02437422 -0.89967389 -1.33063732 -0.71392796 -0.07271554 -1.32162561
 -0.69665024  0.0292657   0.03064306 -0.09520777 -1.22590113 -1.46372445
 -1.62726088 -1.53865108 -1.7197009   1.53946274  1.72096092  1.65192495
 -1.42985892 -0.57222996 -0.90045689 -0.44236639 -0.1594114  -0.0028731
 -0.03915041  0.404136    0.42888378 -1.03445482 -1.14284127 -1.73149724
 -1.10113013 -0.16939394  1.26559395  1.41641123  0.87687594 -1.81537482
 -1.4593177  -1.38669241  0.65550799  0.93698545 -0.20883399]"
2162,0.44334175016776933,"[ 1.95415609  1.52047095  0.21385582  1.90872947  0.43338743  2.79459539
  2.8170061   1.41405813  0.99917284  1.34413304  2.21367409  0.76093899
  2.10737577  0.75404316  2.15877604  2.67288522  0.63010369  2.94324931
  0.73077715  2.45761084  1.00317289  1.45586401  1.97703509  1.60726029
  0.95984367  1.1446589   1.4810031   0.59859461  2.47715093  2.1204328
  1.78178905  1.71281946  2.89992797  1.43886921  1.38755128 -1.45405829
  1.26432908  1.93741043  0.8491718   1.57505888  3.17666144  1.34071897
  1.81048958  1.62170471  3.23262517  1.75274725  2.93785007  2.0785582
  0.77593007  0.78796626  1.66140965  1.77650295  1.31891785  1.34106025
  1.32174866  1.97758275  1.73066515  1.89351925  1.23042585]"
2163,0.4433423136675227,"[-0.84802065 -1.44574684 -1.36719837 -0.6611612  -0.26392218 -0.88677419
  0.47582436 -0.14066416  0.05557026 -0.91965872 -0.26057723 -1.37762493
 -0.11224369 -1.06752308 -0.87951964  1.12210113 -0.63150178 -0.53966292
 -0.97340112 -0.35467303 -0.22265376  0.35944015  0.56154726 -0.30865991
 -0.2207134   0.15248184 -1.54941846 -0.02188701 -1.55851949 -0.02984967
 -0.11574046 -0.18389262  0.08742933  0.69491516  0.32171702  0.20696265
 -0.08466259  0.8954994  -0.80961181  1.50312507  0.54764612  1.0860974
  0.11706388  1.64065435  0.13118688  1.58081596  0.16986005  0.68961991
 -0.50233188 -0.59564999 -0.5233861  -0.01367114 -0.06162243 -0.12981275
 -0.3638498   0.17501493  1.01444874  0.31999983  1.34874205]"
2164,0.44333933624255917,"[-8.57994746e-01 -1.15275360e+00  7.16111518e-01  5.21819797e-01
  7.35180644e-01 -6.41329115e-01  2.11582501e-01 -5.97424976e-01
  6.95634861e-01 -3.72842921e-01 -3.52180863e-01  3.75385485e-01
 -5.64815507e-02 -6.20475425e-01 -8.76232935e-01 -3.79877188e-01
 -2.36004381e-01 -1.39837279e-01 -3.93222707e-02 -9.46837342e-01
 -1.32943979e+00 -7.17879232e-01 -1.15688225e-01 -1.32779433e+00
 -7.36370267e-01  4.66295426e-02  4.00349230e-02 -9.77874609e-02
 -1.28305176e+00 -1.42330370e+00 -1.60016267e+00 -1.51886254e+00
 -1.73313909e+00  1.55976958e+00  1.68172766e+00  1.67530125e+00
 -1.43130131e+00 -5.66471200e-01 -8.93952966e-01 -4.22011943e-01
 -2.00082540e-01  1.76097875e-03 -4.85909243e-02  4.07526804e-01
  4.50753396e-01 -1.06218642e+00 -1.12348294e+00 -1.69647100e+00
 -1.12934734e+00 -1.13215166e-01  1.27211825e+00  1.44720728e+00
  8.79560391e-01 -1.85520258e+00 -1.43136661e+00 -1.39652537e+00
  6.73723589e-01  9.72389334e-01 -2.40008583e-01]"
2165,0.44333417164404015,"[ 1.9465743   1.57268738  0.17701008  1.92482743  0.40021442  2.80063063
  2.78141982  1.39931674  0.99329357  1.31422752  2.21147744  0.74613419
  2.11015684  0.74279315  2.1408625   2.70347595  0.60153645  2.97790387
  0.7431682   2.4339403   1.01417703  1.4826689   1.95058428  1.59896351
  0.93565718  1.18276672  1.48316     0.60559288  2.46768939  2.13148015
  1.78739508  1.68758678  2.93533947  1.43979206  1.41890834 -1.48920048
  1.27382753  1.955816    0.7860188   1.62242238  3.17073484  1.34655174
  1.80705628  1.59738029  3.23931676  1.7601091   2.93768853  2.07205457
  0.82481647  0.77504743  1.65801227  1.73682572  1.3062434   1.31951926
  1.32947691  1.9473662   1.70398586  1.88417804  1.19508187]"
2166,0.4433348889420492,"[-0.85420136 -1.44755892 -1.35485703 -0.66255507 -0.26521254 -0.88633156
  0.47322462 -0.14968238  0.05119779 -0.91756293 -0.26196343 -1.37377279
 -0.11709699 -1.07730517 -0.87345588  1.12272641 -0.64123265 -0.5484604
 -0.96043401 -0.34493157 -0.2228103   0.36808489  0.56014159 -0.29755809
 -0.20481441  0.15500747 -1.54127016 -0.03122417 -1.56429696 -0.02810343
 -0.11346619 -0.18428399  0.08766045  0.69322651  0.33604229  0.20486279
 -0.08225506  0.89332826 -0.80608346  1.49588442  0.55701732  1.0846678
  0.1202158   1.63258914  0.12989741  1.58395195  0.16975579  0.69166097
 -0.49783601 -0.59693819 -0.52308274 -0.00813352 -0.08213399 -0.14525679
 -0.35734819  0.17461451  1.01363319  0.30887392  1.34494877]"
2167,0.4433289788953785,"[-8.53395123e-01 -1.15145971e+00  7.15278517e-01  5.29272744e-01
  7.43900999e-01 -6.41837380e-01  2.07504802e-01 -6.04411935e-01
  7.08357639e-01 -3.67360092e-01 -3.49339686e-01  3.76890920e-01
 -5.65355371e-02 -6.22466573e-01 -8.79629590e-01 -3.67414051e-01
 -2.34724903e-01 -1.34252684e-01 -2.98704679e-02 -9.34863838e-01
 -1.33808990e+00 -7.12068911e-01 -1.12504298e-01 -1.32655910e+00
 -7.30962023e-01  4.79019637e-02  3.87524862e-02 -1.01974858e-01
 -1.26100841e+00 -1.43383980e+00 -1.60480219e+00 -1.52386595e+00
 -1.73855487e+00  1.55792910e+00  1.69414251e+00  1.67525542e+00
 -1.43002719e+00 -5.57068124e-01 -8.97308102e-01 -4.27637519e-01
 -1.95415075e-01  1.49577167e-03 -5.09707355e-02  4.07460783e-01
  4.51884543e-01 -1.05288772e+00 -1.12997750e+00 -1.69910501e+00
 -1.12039413e+00 -1.17493256e-01  1.26760324e+00  1.44946721e+00
  8.87171463e-01 -1.83802892e+00 -1.43285751e+00 -1.39800557e+00
  6.71312750e-01  9.65300773e-01 -2.24246777e-01]"
