algorithm,config,p_target,alpha,p_estimate,exact_error,ci_width,num_oracle_calls
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500010754659967,1.075465996702718e-06,2.4521703037572173e-06,1685400
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.95000067866405,6.78664050068889e-07,2.561928015565318e-06,1610300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499995885202597,4.1147974028099554e-07,2.517055888551223e-06,1650600
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500003646092345,3.646092345821472e-07,3.0888953253538354e-06,1347000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999689239073,3.107609269914491e-08,2.6725073641875596e-06,1549500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499998843232504,1.1567674951251661e-07,2.2403826286376827e-06,1843900
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500006920543518,6.920543518251776e-07,3.1022870390362556e-06,1330800
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500010280628965,1.0280628965908534e-06,2.788975137446581e-06,1485600
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499979519889697,2.048011030209018e-06,3.437470874279036e-06,1204300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499980491075868,1.950892413171701e-06,3.1438453377830022e-06,1317300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500004247587736,4.247587735983771e-07,3.3137080261980145e-06,1250400
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499982337249697,1.766275030234965e-06,2.9673100440663625e-06,1396100
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499990917919174,9.082080825173477e-07,2.442874556196628e-06,1690300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499996050538521,3.9494614789692406e-07,2.5305128393826593e-06,1633300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000392701198,3.9270119822631955e-08,2.549700535037225e-06,1621800
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.94999883874468,1.1612553199036313e-06,3.1537063852060676e-06,1315300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499991640824882,8.359175117655937e-07,3.5222246873578555e-06,1184100
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499996737380212,3.2626197876695073e-07,2.5310660169974852e-06,1563800
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499996688426645,3.3115733544253345e-07,2.3177967628518203e-06,1796100
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500007414542244,7.414542244621458e-07,2.109107565428925e-06,1956700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500003719558415,3.719558415715696e-07,2.781909849036701e-06,1486500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999749383553,2.506164469284755e-07,2.5663035699285963e-06,1615200
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500007679075138,7.679075137989599e-07,2.828940672661151e-06,1462500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500011064088544,1.1064088544232575e-06,3.0171251592658876e-06,1369300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500002091414766,2.0914147669248706e-07,3.243362568849939e-06,1275900
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499986440720969,1.3559279030683768e-06,2.966681390048631e-06,1405100
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500006243578358,6.243578358766655e-07,2.897827117431806e-06,1423500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499997495249501,2.5047504981223767e-07,2.2031515481413244e-06,1872700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999770227133,2.297728669553578e-07,2.4538987919986432e-06,1679600
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499992403942331,7.596057668424194e-07,3.916383027990911e-06,1057000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500013098332808,1.309833280838113e-06,2.7682281595886593e-06,1492900
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499991043906091,8.956093908718543e-07,2.8090348876408378e-06,1473500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999075352604,9.246473959834134e-07,3.639208436989616e-06,1136000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500003907923464,3.907923464829821e-07,3.004776907677975e-06,1384600
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000443849881,4.438498810710456e-07,2.4856931177819064e-06,1657300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000799924087,7.999240869693836e-08,2.4390323728473717e-06,1691500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999447694371,5.523056290090977e-07,2.5100591089510793e-06,1652000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499996143850177,3.8561498227895896e-07,3.3915829227293415e-06,1220700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500014070501038,1.4070501038743188e-06,2.3754081486249135e-06,1737700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500009088086395,9.088086395658834e-07,2.0416800528000323e-06,2018700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499992943260425,7.056739574906601e-07,2.1383798278762356e-06,1941900
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499998210231213,1.7897687865087164e-07,2.178008614461824e-06,1900000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499997852022093,2.147977906652443e-07,3.450252369197049e-06,1196700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500007082950195,7.082950195247406e-07,2.2954935108843166e-06,1798000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500005630386009,5.630386009647381e-07,1.7085356724955147e-06,2414600
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499991960278132,8.039721867136862e-07,2.4883919960139167e-06,1659300
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500004545992755,4.5459927555668855e-07,2.1476903399042513e-06,1922100
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500001859267277,1.8592672779149666e-07,2.4019124892360466e-06,1719700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999774929875,2.2507012475969645e-08,2.183723289028716e-06,1891200
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999518097894,4.819021059976336e-08,2.354173551877281e-06,1755500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500014605595065,1.4605595065608767e-06,2.7892559726350186e-06,1482500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500019463919599,1.9463919599393975e-06,3.109172939552707e-06,1332000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500022643421908,2.264342190860802e-06,2.3308882570183265e-06,1770200
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500007065361062,7.065361062874587e-07,2.2266192751807523e-06,1856500
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999376468995,6.235310046065479e-08,2.6068047358496216e-06,1588400
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499993296428472,6.703571527877372e-07,1.3501536784144008e-06,3063700
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500005881510247,5.881510247718325e-07,2.3980374324050757e-06,1647400
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500003731361222,3.7313612222256154e-07,3.790283611471157e-06,1104200
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500010613205925,1.0613205925213975e-06,3.34023047987575e-06,1243000
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000750520761,7.505207610947195e-07,2.2775708435895936e-06,1812100
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999803135588,1.9686441143917932e-08,3.071373444962777e-06,1345900
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000395053625,3.9505362503522434e-07,2.833001294888504e-06,1461800
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500006719831882,6.719831882051608e-07,2.002906911491298e-06,2084900
IAE,"{'epsilon_target': 1e-05, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999972200725,2.7799274993078882e-08,2.4668817960593614e-06,1676300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000575564067,5.755640675175755e-08,1.328202536288181e-07,31608700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000013004507,1.3004507470881776e-09,9.193157846087985e-08,45788300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999308973013,6.910269867432817e-08,1.484908649374006e-07,28272400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000169146071,1.691460715935733e-08,1.3268901155605306e-07,31687600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999959050784,4.094921512987071e-09,1.3537690429776816e-07,31036200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000144107965,1.4410796556063588e-08,1.2825829498464003e-07,32842500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999829015418,1.7098458204856115e-08,1.2893143142012065e-07,32798000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999763005375,2.3699462503579127e-08,1.0958637974844976e-07,38563600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999299144397,7.00855602442374e-08,1.4242562573762996e-07,29490400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999096318091,9.036819081931213e-08,3.287440495380878e-07,12828500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000147035705,1.4703570583307624e-08,1.254704634634507e-07,33523500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999984386613,1.5613386139534668e-09,1.1568871549627602e-07,36494800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999692560075,3.07439924629449e-08,1.1979942338147254e-07,35082700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000024464064,2.4464064107831973e-09,1.0333746908175456e-07,40670100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999766489461,2.3351053868303495e-08,1.1068785332746245e-07,37977700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000848633345,8.486333458179729e-08,1.3190769615478715e-07,31924800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999713261054,2.8673894592046167e-08,9.541113099587051e-08,44058900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999953238474,4.67615257626619e-09,1.0507561293282563e-07,39963700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999285904075,7.140959246143552e-08,1.2478012667571647e-07,33678200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000608161516,6.08161516701955e-08,1.066986592968e-07,39581400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000433828721,4.338287218352832e-08,1.1712381986495046e-07,35896900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000219978294,2.1997829446895878e-08,9.06669627154244e-08,46383400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000301631899,3.016318994575329e-08,1.236470622556496e-07,33941900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999772540213,2.2745978656146804e-08,1.0463345173628014e-07,40152100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999978748109,2.1251890913731586e-08,9.326010980137411e-08,45072400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999903845251,9.615474860780182e-09,1.060376668693408e-07,39739800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000150143586,1.5014358645260018e-08,1.0185034454712749e-07,41368800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000018429853,1.8429853088086645e-08,1.4500479006418487e-07,28959600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000096309426,9.630942598981562e-09,1.0955938212209304e-07,38479400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999855723111,1.4427688821427864e-08,1.0050253029803002e-07,41777200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000100007691,1.000076910173675e-08,1.7279645964096702e-07,24290500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999490589346,5.0941065365961435e-08,1.321801081921592e-07,31994800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999984399658,1.5600341907173743e-08,1.2406802640807513e-07,33944200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999744277636,2.5572236328486042e-08,9.991054289448797e-08,42141100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000268212854,2.6821285414868612e-08,1.1132838229066522e-07,38034800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000025995001,2.599500104061292e-08,1.1194291299476689e-07,37518000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000105689825,1.0568982578007535e-08,1.1283018824803648e-07,37253100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000033034647,3.3034647017871066e-08,1.2598736753854922e-07,33655800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999579243743,4.207562565028411e-08,4.2910257042061417e-07,9800600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999621985553,3.78014446411612e-08,9.981599319308643e-08,42510000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999599581619,4.004183806749495e-08,1.3063588860662279e-07,32362000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000373057418,3.7305741829030126e-08,1.3627808231886362e-07,30979500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999954407462,4.559253752312031e-09,1.0682520057425648e-07,39451800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999037918909,9.620810903498977e-08,1.4768519551733306e-07,28574300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000305136548,3.051365482509283e-08,1.0837014008391321e-07,38779100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000003545926,3.5459268854509673e-10,1.4124729807996061e-07,29767700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.949999892754601,1.0724539900586194e-07,1.4030424355659932e-07,29957200
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999217303186,7.826968140278723e-08,2.937578718609224e-07,14441300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000268239577,2.6823957721688885e-08,1.2241268804169536e-07,34382300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999690521415,3.0947858498109326e-08,8.916177057782804e-08,45521000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000332238396,3.322383967940823e-08,1.853872317325589e-07,22727800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000481801378,4.8180137879327845e-08,9.66567749727254e-08,43552400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000029403071,2.940307108900697e-08,1.4230853667696053e-07,29612800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000220347675,2.203476756612588e-08,1.1754127871022035e-07,35766100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999758083124,2.419168754208556e-08,9.248863991340173e-08,45529400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999929078027,7.092197273905754e-09,1.1863125054523138e-07,35431400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000019654868,1.9654868843588247e-09,9.88376854249573e-08,42605900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999805610788,1.9438921139425247e-08,1.319032083002547e-07,31837700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000391957613,3.9195761303290055e-08,1.2519883624273476e-07,33703100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999733581479,2.6641852057807114e-08,1.1301882330005952e-07,37256600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499998495156013,1.5048439860887441e-07,4.229188863558164e-07,9965000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999419836543,5.8016345616529463e-08,1.7268422769500802e-07,24381800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999799363623,2.006363764017749e-08,1.0677166900618928e-07,39375400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000276452002,2.7645200240122847e-08,1.0737800237858863e-07,39245900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000011161811,1.11618114750911e-09,1.32236146643816e-07,31810000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000608198922,6.081989223361006e-08,1.3165533024883658e-07,31963700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999838816879,1.611831201842051e-08,1.3354761613237898e-07,31469700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000056829807,5.682980752652611e-09,2.1577088576973935e-07,19610900
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000480461984,4.804619846421332e-08,1.4267771386577977e-07,29506700
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500011259620422,1.1259620422698902e-06,3.5050573321537826e-07,11633400
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000658881544,6.588815448793639e-08,1.0522705906623742e-07,40031600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999852093732,1.4790626723382161e-08,8.933941525457456e-08,47035100
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.950000078136383,7.813638303044712e-08,1.2841236451954785e-07,32729500
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000143497069,1.4349706978222798e-08,1.4241760309952056e-07,29547000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999614603917,3.853960828248404e-08,1.2405694183037497e-07,33857000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000185792049,1.8579204952295925e-08,1.1585421877402524e-07,36312600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9500000757137604,7.571376048343126e-08,1.0104034986468946e-07,42034300
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999775491829,2.245081709428831e-08,9.912785026156001e-08,42386600
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999872490829,1.2750917099957348e-08,1.0708371955825413e-07,39390000
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999959722838,4.027716160592831e-09,1.2474864113931616e-07,33663800
IAE,"{'epsilon_target': 1e-06, 'alpha': 0.05,  'shots': 100}",0.95,0.05,0.9499999349852168,6.501478311271569e-08,1.1667848526242253e-07,36123300
